Language	Split	Size	Replacement	Model	Score
persian	44	2000	without	Seq2seq	60.464
persian	44	2000	without	4-CRF	64.03
persian	44	2000	without	2-CRF	64.036
persian	44	2000	without	3-CRF	64.042
persian	44	2000	without	1-CRF	64.322
persian	45	2000	without	Morfessor	16.646
persian	45	2000	without	0-CRF	52.72
persian	45	2000	without	Seq2seq	59.82
persian	45	2000	without	3-CRF	63.152
persian	45	2000	without	1-CRF	63.244
persian	45	2000	without	2-CRF	63.448
persian	45	2000	without	4-CRF	63.576
persian	46	2000	without	Morfessor	16.38
persian	46	2000	without	0-CRF	55.432
persian	46	2000	without	Seq2seq	62.576
persian	46	2000	without	3-CRF	65.974
persian	46	2000	without	4-CRF	66.136
persian	46	2000	without	2-CRF	66.372
persian	46	2000	without	1-CRF	66.728
persian	47	2000	without	Morfessor	16.398
persian	47	2000	without	0-CRF	54.745999999999995
persian	47	2000	without	Seq2seq	62.072
persian	47	2000	without	2-CRF	65.168
persian	47	2000	without	4-CRF	65.17
persian	47	2000	without	1-CRF	65.274
persian	47	2000	without	3-CRF	65.326
persian	48	2000	without	Morfessor	16.94
persian	48	2000	without	0-CRF	53.006
persian	48	2000	without	Seq2seq	58.228
persian	48	2000	without	3-CRF	62.29
persian	48	2000	without	2-CRF	62.302
persian	48	2000	without	4-CRF	62.462
persian	48	2000	without	1-CRF	62.647999999999996
persian	49	2000	without	Morfessor	16.326
persian	49	2000	without	0-CRF	52.874
persian	49	2000	without	Seq2seq	60.296
persian	49	2000	without	3-CRF	64.032
persian	49	2000	without	2-CRF	64.28399999999999
persian	49	2000	without	4-CRF	64.294
persian	49	2000	without	1-CRF	64.534
persian	50	2000	without	Morfessor	16.73
persian	50	2000	without	0-CRF	51.744
persian	50	2000	without	Seq2seq	60.364
persian	50	2000	without	4-CRF	63.422000000000004
persian	50	2000	without	1-CRF	63.434
persian	50	2000	without	3-CRF	63.734
persian	50	2000	without	2-CRF	63.864000000000004
persian	1	1000	with	Morfessor	14.363999999999999
persian	1	1000	with	0-CRF	51.012
persian	1	1000	with	Seq2seq	56.81
persian	1	1000	with	2-CRF	62.524
persian	1	1000	with	3-CRF	62.838
persian	1	1000	with	1-CRF	62.912
persian	1	1000	with	4-CRF	63.376000000000005
persian	2	1000	with	Morfessor	14.316
persian	2	1000	with	0-CRF	52.426
persian	2	1000	with	Seq2seq	58.97
persian	2	1000	with	2-CRF	63.884
persian	2	1000	with	3-CRF	63.964
persian	2	1000	with	4-CRF	64.02
persian	2	1000	with	1-CRF	64.046
persian	3	1000	with	Morfessor	14.969999999999999
persian	3	1000	with	0-CRF	50.012
persian	3	1000	with	Seq2seq	54.842
persian	3	1000	with	4-CRF	60.306
persian	3	1000	with	1-CRF	60.534
persian	3	1000	with	3-CRF	60.72
persian	3	1000	with	2-CRF	61.096000000000004
persian	4	1000	with	Morfessor	13.674
persian	4	1000	with	0-CRF	50.41
persian	4	1000	with	Seq2seq	55.138
persian	4	1000	with	1-CRF	60.245999999999995
persian	4	1000	with	3-CRF	60.248
persian	4	1000	with	4-CRF	60.292
persian	4	1000	with	2-CRF	60.316
persian	5	1000	with	Morfessor	14.086
persian	5	1000	with	0-CRF	48.108
persian	5	1000	with	Seq2seq	55.122
persian	5	1000	with	2-CRF	60.43
persian	5	1000	with	1-CRF	60.53
persian	5	1000	with	4-CRF	60.692
persian	5	1000	with	3-CRF	60.774
persian	6	1000	with	Morfessor	13.978
persian	6	1000	with	0-CRF	50.074
persian	6	1000	with	Seq2seq	54.872
persian	6	1000	with	2-CRF	61.878
persian	6	1000	with	4-CRF	61.886
persian	6	1000	with	1-CRF	62.08
persian	6	1000	with	3-CRF	62.226
persian	7	1000	with	Morfessor	15.96
persian	7	1000	with	0-CRF	50.936
persian	7	1000	with	Seq2seq	56.174
persian	7	1000	with	4-CRF	61.934
persian	7	1000	with	1-CRF	62.368
persian	7	1000	with	2-CRF	62.494
persian	7	1000	with	3-CRF	62.796
persian	8	1000	with	Morfessor	14.756
persian	8	1000	with	0-CRF	49.296
persian	8	1000	with	Seq2seq	55.928
persian	8	1000	with	4-CRF	58.03
persian	8	1000	with	3-CRF	58.59
persian	8	1000	with	2-CRF	58.982
persian	8	1000	with	1-CRF	59.018
persian	9	1000	with	Morfessor	15.136000000000001
persian	9	1000	with	0-CRF	49.974
persian	9	1000	with	Seq2seq	56.938
persian	9	1000	with	4-CRF	60.678
persian	9	1000	with	2-CRF	61.025999999999996
persian	9	1000	with	1-CRF	61.074
persian	9	1000	with	3-CRF	61.11
persian	10	1000	with	Morfessor	12.782
persian	10	1000	with	0-CRF	51.336
persian	10	1000	with	Seq2seq	58.636
persian	10	1000	with	2-CRF	60.980000000000004
persian	10	1000	with	1-CRF	61.326
persian	10	1000	with	4-CRF	61.656
persian	10	1000	with	3-CRF	61.836
persian	11	1000	with	Morfessor	14.208
persian	11	1000	with	0-CRF	49.578
persian	11	1000	with	Seq2seq	55.554
persian	11	1000	with	4-CRF	59.446
persian	11	1000	with	2-CRF	59.994
persian	11	1000	with	3-CRF	59.996
persian	11	1000	with	1-CRF	60.148
persian	12	1000	with	Morfessor	15.706
persian	12	1000	with	0-CRF	50.998
persian	12	1000	with	Seq2seq	58.084
persian	12	1000	with	2-CRF	61.536
persian	12	1000	with	1-CRF	61.558
persian	12	1000	with	3-CRF	61.58
persian	12	1000	with	4-CRF	61.77
persian	13	1000	with	Morfessor	12.936
persian	13	1000	with	0-CRF	51.558
persian	13	1000	with	Seq2seq	56.202
persian	13	1000	with	1-CRF	62.604
persian	13	1000	with	2-CRF	62.688
persian	13	1000	with	3-CRF	63.134
persian	13	1000	with	4-CRF	63.326
persian	14	1000	with	Morfessor	15.088
persian	14	1000	with	0-CRF	49.088
persian	14	1000	with	Seq2seq	56.15
persian	14	1000	with	2-CRF	60.008
persian	14	1000	with	4-CRF	60.098
persian	14	1000	with	1-CRF	60.426
persian	14	1000	with	3-CRF	60.546
persian	15	1000	with	Morfessor	15.338
persian	15	1000	with	0-CRF	48.827999999999996
persian	15	1000	with	Seq2seq	56.266
persian	15	1000	with	1-CRF	59.208
persian	15	1000	with	2-CRF	59.312
persian	15	1000	with	4-CRF	59.562
persian	15	1000	with	3-CRF	59.588
persian	16	1000	with	Morfessor	13.658
persian	16	1000	with	0-CRF	49.06
persian	16	1000	with	Seq2seq	56.066
persian	16	1000	with	1-CRF	61.534
persian	16	1000	with	4-CRF	62.03
persian	16	1000	with	2-CRF	62.134
persian	16	1000	with	3-CRF	62.182
persian	17	1000	with	Morfessor	15.096
persian	17	1000	with	0-CRF	50.194
persian	17	1000	with	Seq2seq	56.108
persian	17	1000	with	3-CRF	61.336
persian	17	1000	with	2-CRF	61.486
persian	17	1000	with	1-CRF	61.748
persian	17	1000	with	4-CRF	61.758
persian	18	1000	with	Morfessor	13.692
persian	18	1000	with	0-CRF	50.508
persian	18	1000	with	Seq2seq	57.812
persian	18	1000	with	3-CRF	62.014
persian	18	1000	with	4-CRF	62.268
persian	18	1000	with	2-CRF	62.686
persian	18	1000	with	1-CRF	62.942
persian	19	1000	with	Morfessor	14.8
persian	19	1000	with	0-CRF	49.198
persian	19	1000	with	Seq2seq	56.616
persian	19	1000	with	3-CRF	61.446
persian	19	1000	with	2-CRF	61.492
persian	19	1000	with	1-CRF	61.83
persian	19	1000	with	4-CRF	61.87
persian	20	1000	with	Morfessor	15.27
persian	20	1000	with	0-CRF	49.782000000000004
persian	20	1000	with	Seq2seq	57.558
persian	20	1000	with	1-CRF	61.284
persian	20	1000	with	2-CRF	61.3
persian	20	1000	with	4-CRF	61.514
persian	20	1000	with	3-CRF	61.562
persian	21	1000	with	Morfessor	14.934000000000001
persian	21	1000	with	0-CRF	50.748
persian	21	1000	with	Seq2seq	57.838
persian	21	1000	with	4-CRF	61.760000000000005
persian	21	1000	with	1-CRF	62.122
persian	21	1000	with	2-CRF	62.224000000000004
persian	21	1000	with	3-CRF	62.434
persian	22	1000	with	Morfessor	15.818
persian	22	1000	with	0-CRF	49.068
persian	22	1000	with	Seq2seq	56.47
persian	22	1000	with	4-CRF	59.666
persian	22	1000	with	3-CRF	59.928
persian	22	1000	with	1-CRF	60.53
persian	22	1000	with	2-CRF	60.73
persian	23	1000	with	Morfessor	14.342
persian	23	1000	with	0-CRF	52.422000000000004
persian	23	1000	with	Seq2seq	58.88
persian	23	1000	with	4-CRF	62.782000000000004
persian	23	1000	with	1-CRF	62.892
persian	23	1000	with	2-CRF	62.9
persian	23	1000	with	3-CRF	63.298
persian	24	1000	with	Morfessor	15.184000000000001
persian	24	1000	with	0-CRF	48.302
persian	24	1000	with	Seq2seq	54.626
persian	24	1000	with	4-CRF	58.808
persian	24	1000	with	3-CRF	58.876
persian	24	1000	with	2-CRF	59.082
persian	24	1000	with	1-CRF	59.566
persian	25	1000	with	Morfessor	15.241999999999999
persian	25	1000	with	0-CRF	50.188
persian	25	1000	with	Seq2seq	58.132
persian	25	1000	with	4-CRF	62.632
persian	25	1000	with	2-CRF	63.153999999999996
persian	25	1000	with	3-CRF	63.406
persian	25	1000	with	1-CRF	63.54
persian	26	1000	with	Morfessor	15.347999999999999
persian	26	1000	with	0-CRF	49.446
persian	26	1000	with	Seq2seq	55.744
persian	26	1000	with	4-CRF	58.58
persian	26	1000	with	3-CRF	58.914
persian	26	1000	with	1-CRF	59.218
persian	26	1000	with	2-CRF	59.268
persian	27	1000	with	Morfessor	16.198
persian	27	1000	with	0-CRF	49.732
persian	27	1000	with	Seq2seq	55.104
persian	27	1000	with	2-CRF	61.216
persian	27	1000	with	3-CRF	61.492
persian	27	1000	with	4-CRF	61.558
persian	27	1000	with	1-CRF	62.21
persian	28	1000	with	Morfessor	14.336
persian	28	1000	with	0-CRF	51.028
persian	28	1000	with	Seq2seq	55.88
persian	28	1000	with	2-CRF	59.072
persian	28	1000	with	1-CRF	59.494
persian	28	1000	with	4-CRF	59.692
persian	28	1000	with	3-CRF	59.726
persian	29	1000	with	Morfessor	16.518
persian	29	1000	with	0-CRF	50.86
persian	29	1000	with	Seq2seq	58.294
persian	29	1000	with	3-CRF	62.464
persian	29	1000	with	4-CRF	62.51
persian	29	1000	with	2-CRF	62.622
persian	29	1000	with	1-CRF	63.016
persian	30	1000	with	Morfessor	14.924
persian	30	1000	with	0-CRF	52.714
persian	30	1000	with	Seq2seq	58.996
persian	30	1000	with	1-CRF	62.672
persian	30	1000	with	2-CRF	62.686
persian	30	1000	with	4-CRF	62.931999999999995
persian	30	1000	with	3-CRF	63.108000000000004
persian	31	1000	with	Morfessor	14.754
persian	31	1000	with	0-CRF	51.882
persian	31	1000	with	Seq2seq	59.6
persian	31	1000	with	4-CRF	64.97
persian	31	1000	with	2-CRF	65.022
persian	31	1000	with	1-CRF	65.362
persian	31	1000	with	3-CRF	65.406
persian	32	1000	with	Morfessor	13.45
persian	32	1000	with	0-CRF	50.004
persian	32	1000	with	Seq2seq	57.065999999999995
persian	32	1000	with	4-CRF	61.476
persian	32	1000	with	3-CRF	61.496
persian	32	1000	with	2-CRF	61.82
persian	32	1000	with	1-CRF	61.832
persian	33	1000	with	Morfessor	12.772
persian	33	1000	with	0-CRF	52.79
persian	33	1000	with	Seq2seq	60.943999999999996
persian	33	1000	with	3-CRF	63.824000000000005
persian	33	1000	with	4-CRF	63.876
persian	33	1000	with	2-CRF	64.05
persian	33	1000	with	1-CRF	64.13
persian	34	1000	with	Morfessor	14.352
persian	34	1000	with	0-CRF	51.004
persian	34	1000	with	Seq2seq	56.885999999999996
persian	34	1000	with	4-CRF	61.808
persian	34	1000	with	3-CRF	61.986000000000004
persian	34	1000	with	2-CRF	62.502
persian	34	1000	with	1-CRF	63.141999999999996
persian	35	1000	with	Morfessor	14.302
persian	35	1000	with	0-CRF	48.568
persian	35	1000	with	Seq2seq	55.164
persian	35	1000	with	1-CRF	61.55
persian	35	1000	with	2-CRF	61.774
persian	35	1000	with	3-CRF	62.272
persian	35	1000	with	4-CRF	63.004
persian	36	1000	with	Morfessor	13.95
persian	36	1000	with	0-CRF	50.366
persian	36	1000	with	Seq2seq	56.228
persian	36	1000	with	1-CRF	59.52
persian	36	1000	with	2-CRF	59.698
persian	36	1000	with	4-CRF	59.784
persian	36	1000	with	3-CRF	60.024
persian	37	1000	with	Morfessor	12.936
persian	37	1000	with	0-CRF	51.2
persian	37	1000	with	Seq2seq	57.722
persian	37	1000	with	4-CRF	62.742
persian	37	1000	with	3-CRF	62.79
persian	37	1000	with	1-CRF	62.82
persian	37	1000	with	2-CRF	62.946000000000005
persian	38	1000	with	Morfessor	14.702
persian	38	1000	with	0-CRF	49.588
persian	38	1000	with	Seq2seq	55.824
persian	38	1000	with	3-CRF	58.59
persian	38	1000	with	4-CRF	58.744
persian	38	1000	with	2-CRF	59.518
persian	38	1000	with	1-CRF	59.596
persian	39	1000	with	Morfessor	14.078
persian	39	1000	with	0-CRF	49.45
persian	39	1000	with	Seq2seq	56.482
persian	39	1000	with	4-CRF	62.582
persian	39	1000	with	1-CRF	62.836
persian	39	1000	with	2-CRF	63.078
persian	39	1000	with	3-CRF	63.304
persian	40	1000	with	Morfessor	15.158
persian	40	1000	with	0-CRF	49.548
persian	40	1000	with	Seq2seq	58.182
persian	40	1000	with	4-CRF	61.476
persian	40	1000	with	2-CRF	61.756
persian	40	1000	with	1-CRF	62.019999999999996
persian	40	1000	with	3-CRF	62.288000000000004
persian	41	1000	with	Morfessor	14.858
persian	41	1000	with	0-CRF	49.26
persian	41	1000	with	Seq2seq	57.266
persian	41	1000	with	3-CRF	61.348
persian	41	1000	with	2-CRF	61.35
persian	41	1000	with	4-CRF	61.38
persian	41	1000	with	1-CRF	61.586
persian	42	1000	with	Morfessor	15.296
persian	42	1000	with	0-CRF	48.712
persian	42	1000	with	Seq2seq	55.596000000000004
persian	42	1000	with	3-CRF	61.158
persian	42	1000	with	4-CRF	61.29
persian	42	1000	with	1-CRF	61.418
persian	42	1000	with	2-CRF	61.538000000000004
persian	43	1000	with	Morfessor	15.352
persian	43	1000	with	0-CRF	48.158
persian	43	1000	with	Seq2seq	55.232
persian	43	1000	with	1-CRF	60.558
persian	43	1000	with	2-CRF	60.682
persian	43	1000	with	3-CRF	60.964
persian	43	1000	with	4-CRF	61.126
persian	44	1000	with	Morfessor	13.66
persian	44	1000	with	0-CRF	50.146
persian	44	1000	with	Seq2seq	57.774
persian	44	1000	with	4-CRF	59.794
persian	44	1000	with	3-CRF	59.948
persian	44	1000	with	2-CRF	60.662
persian	44	1000	with	1-CRF	60.998
persian	45	1000	with	Morfessor	16.35
persian	45	1000	with	0-CRF	49.724
persian	45	1000	with	Seq2seq	57.538000000000004
persian	45	1000	with	4-CRF	63.318
persian	45	1000	with	3-CRF	63.532000000000004
persian	45	1000	with	1-CRF	63.672
persian	45	1000	with	2-CRF	63.762
persian	46	1000	with	Morfessor	14.526
persian	46	1000	with	0-CRF	49.966
persian	46	1000	with	Seq2seq	56.814
persian	46	1000	with	4-CRF	61.57
persian	46	1000	with	2-CRF	62.2
persian	46	1000	with	1-CRF	62.24
persian	46	1000	with	3-CRF	62.272
persian	47	1000	with	Morfessor	13.6
persian	47	1000	with	0-CRF	48.92
persian	47	1000	with	Seq2seq	58.1
persian	47	1000	with	2-CRF	61.066
persian	47	1000	with	4-CRF	61.154
persian	47	1000	with	1-CRF	61.166
persian	47	1000	with	3-CRF	61.436
persian	48	1000	with	Morfessor	14.282
persian	48	1000	with	0-CRF	49.968
persian	48	1000	with	Seq2seq	56.844
persian	48	1000	with	2-CRF	61.682
persian	48	1000	with	1-CRF	61.714
persian	48	1000	with	4-CRF	61.748
persian	48	1000	with	3-CRF	61.8
persian	49	1000	with	Morfessor	13.898
persian	49	1000	with	0-CRF	53.438
persian	49	1000	with	Seq2seq	59.068000000000005
persian	49	1000	with	2-CRF	63.14
persian	49	1000	with	1-CRF	63.454
persian	49	1000	with	4-CRF	63.702000000000005
persian	49	1000	with	3-CRF	63.772
persian	50	1000	with	Morfessor	15.932
persian	50	1000	with	0-CRF	51.462
persian	50	1000	with	Seq2seq	59.034
persian	50	1000	with	2-CRF	63.99
persian	50	1000	with	4-CRF	64.068
persian	50	1000	with	1-CRF	64.342
persian	50	1000	with	3-CRF	64.706
persian	1	1000	without	Morfessor	14.706
persian	1	1000	without	0-CRF	49.078
persian	1	1000	without	Seq2seq	53.81
persian	1	1000	without	3-CRF	59.364000000000004
persian	1	1000	without	2-CRF	59.696
persian	1	1000	without	1-CRF	60.04
persian	1	1000	without	4-CRF	60.08
persian	2	1000	without	Morfessor	13.452
persian	2	1000	without	0-CRF	51.91
persian	2	1000	without	Seq2seq	56.988
persian	2	1000	without	4-CRF	62.184
persian	2	1000	without	3-CRF	62.866
persian	2	1000	without	2-CRF	63.424
persian	2	1000	without	1-CRF	63.602
persian	3	1000	without	Morfessor	14.982000000000001
persian	3	1000	without	0-CRF	51.278
persian	3	1000	without	Seq2seq	58.87
persian	3	1000	without	4-CRF	62.708
persian	3	1000	without	2-CRF	63.046
persian	3	1000	without	3-CRF	63.264
persian	3	1000	without	1-CRF	63.398
persian	4	1000	without	Morfessor	14.952
persian	4	1000	without	0-CRF	50.126
persian	4	1000	without	Seq2seq	58.794
persian	4	1000	without	4-CRF	63.086
persian	4	1000	without	3-CRF	63.174
persian	4	1000	without	1-CRF	63.452
persian	4	1000	without	2-CRF	63.63
persian	5	1000	without	Morfessor	15.178
persian	5	1000	without	0-CRF	50.06
persian	5	1000	without	Seq2seq	56.728
persian	5	1000	without	4-CRF	60.594
persian	5	1000	without	3-CRF	61.102
persian	5	1000	without	1-CRF	61.821999999999996
persian	5	1000	without	2-CRF	61.873999999999995
persian	6	1000	without	Morfessor	15.778
persian	6	1000	without	0-CRF	48.688
persian	6	1000	without	Seq2seq	53.406
persian	6	1000	without	3-CRF	58.56
persian	6	1000	without	4-CRF	58.68
persian	6	1000	without	1-CRF	58.708
persian	6	1000	without	2-CRF	58.984
persian	7	1000	without	Morfessor	13.994
persian	7	1000	without	0-CRF	48.556
persian	7	1000	without	Seq2seq	54.26
persian	7	1000	without	4-CRF	59.532000000000004
persian	7	1000	without	1-CRF	59.827999999999996
persian	7	1000	without	3-CRF	59.903999999999996
persian	7	1000	without	2-CRF	59.92
persian	8	1000	without	Morfessor	15.594
persian	8	1000	without	0-CRF	48.538
persian	8	1000	without	Seq2seq	55.02
persian	8	1000	without	4-CRF	58.874
persian	8	1000	without	3-CRF	59.138
persian	8	1000	without	2-CRF	59.276
persian	8	1000	without	1-CRF	59.368
persian	9	1000	without	Morfessor	15.442
persian	9	1000	without	0-CRF	50.654
persian	9	1000	without	Seq2seq	55.0
persian	9	1000	without	2-CRF	60.188
persian	9	1000	without	1-CRF	60.412
persian	9	1000	without	3-CRF	60.58
persian	9	1000	without	4-CRF	60.596
persian	10	1000	without	Morfessor	14.454
persian	10	1000	without	0-CRF	47.036
persian	10	1000	without	Seq2seq	55.488
persian	10	1000	without	3-CRF	60.062
persian	10	1000	without	1-CRF	60.08
persian	10	1000	without	2-CRF	60.212
persian	10	1000	without	4-CRF	60.284
persian	11	1000	without	Morfessor	15.848
persian	11	1000	without	0-CRF	49.56
persian	11	1000	without	Seq2seq	55.498
persian	11	1000	without	3-CRF	59.576
persian	11	1000	without	1-CRF	59.608
persian	11	1000	without	2-CRF	59.636
persian	11	1000	without	4-CRF	59.996
persian	12	1000	without	Morfessor	14.608
persian	12	1000	without	0-CRF	47.846000000000004
persian	12	1000	without	Seq2seq	53.916
persian	12	1000	without	4-CRF	58.184
persian	12	1000	without	3-CRF	58.738
persian	12	1000	without	1-CRF	59.976
persian	12	1000	without	2-CRF	60.014
persian	13	1000	without	Morfessor	13.81
persian	13	1000	without	0-CRF	51.146
persian	13	1000	without	Seq2seq	55.736
persian	13	1000	without	2-CRF	60.622
persian	13	1000	without	1-CRF	60.944
persian	13	1000	without	4-CRF	61.12
persian	13	1000	without	3-CRF	61.138
persian	14	1000	without	Morfessor	15.118
persian	14	1000	without	0-CRF	49.696
persian	14	1000	without	Seq2seq	58.466
persian	14	1000	without	3-CRF	61.876
persian	14	1000	without	2-CRF	62.112
persian	14	1000	without	4-CRF	62.232
persian	14	1000	without	1-CRF	62.47
persian	15	1000	without	Morfessor	15.548
persian	15	1000	without	0-CRF	51.025999999999996
persian	15	1000	without	Seq2seq	56.168
persian	15	1000	without	4-CRF	61.146
persian	15	1000	without	1-CRF	61.192
persian	15	1000	without	2-CRF	61.328
persian	15	1000	without	3-CRF	61.794
persian	16	1000	without	Morfessor	13.622
persian	16	1000	without	0-CRF	49.626
persian	16	1000	without	Seq2seq	55.681999999999995
persian	16	1000	without	4-CRF	60.138
persian	16	1000	without	1-CRF	60.64
persian	16	1000	without	3-CRF	60.836
persian	16	1000	without	2-CRF	60.988
persian	17	1000	without	Morfessor	13.096
persian	17	1000	without	0-CRF	51.958
persian	17	1000	without	Seq2seq	59.442
persian	17	1000	without	1-CRF	62.01
persian	17	1000	without	2-CRF	62.226
persian	17	1000	without	4-CRF	62.408
persian	17	1000	without	3-CRF	62.914
persian	18	1000	without	Morfessor	14.412
persian	18	1000	without	0-CRF	48.012
persian	18	1000	without	Seq2seq	55.776
persian	18	1000	without	3-CRF	58.56
persian	18	1000	without	4-CRF	59.418
persian	18	1000	without	2-CRF	59.467999999999996
persian	18	1000	without	1-CRF	59.616
persian	19	1000	without	Morfessor	14.346
persian	19	1000	without	0-CRF	48.93
persian	19	1000	without	Seq2seq	55.744
persian	19	1000	without	4-CRF	59.684
persian	19	1000	without	2-CRF	60.36
persian	19	1000	without	3-CRF	60.48
persian	19	1000	without	1-CRF	60.65
persian	20	1000	without	Morfessor	15.492
persian	20	1000	without	0-CRF	48.95
persian	20	1000	without	Seq2seq	60.124
persian	20	1000	without	2-CRF	62.884
persian	20	1000	without	1-CRF	62.96
persian	20	1000	without	4-CRF	63.04
persian	20	1000	without	3-CRF	63.042
persian	21	1000	without	Morfessor	14.914
persian	21	1000	without	0-CRF	50.246
persian	21	1000	without	Seq2seq	56.968
persian	21	1000	without	3-CRF	60.396
persian	21	1000	without	2-CRF	60.598
persian	21	1000	without	4-CRF	60.64
persian	21	1000	without	1-CRF	61.264
persian	22	1000	without	Morfessor	16.172
persian	22	1000	without	0-CRF	50.722
persian	22	1000	without	Seq2seq	56.946
persian	22	1000	without	4-CRF	62.120000000000005
persian	22	1000	without	2-CRF	62.583999999999996
persian	22	1000	without	3-CRF	62.82
persian	22	1000	without	1-CRF	62.976
persian	23	1000	without	Morfessor	14.376
persian	23	1000	without	0-CRF	48.83
persian	23	1000	without	Seq2seq	53.664
persian	23	1000	without	3-CRF	58.886
persian	23	1000	without	4-CRF	58.892
persian	23	1000	without	2-CRF	59.256
persian	23	1000	without	1-CRF	59.338
persian	24	1000	without	Morfessor	13.842
persian	24	1000	without	0-CRF	49.8
persian	24	1000	without	Seq2seq	54.928000000000004
persian	24	1000	without	4-CRF	61.048
persian	24	1000	without	3-CRF	61.364
persian	24	1000	without	2-CRF	61.51
persian	24	1000	without	1-CRF	61.692
persian	25	1000	without	Morfessor	15.096
persian	25	1000	without	0-CRF	50.86
persian	25	1000	without	Seq2seq	58.858
persian	25	1000	without	3-CRF	62.15
persian	25	1000	without	1-CRF	62.406
persian	25	1000	without	4-CRF	62.51
persian	25	1000	without	2-CRF	62.638
persian	26	1000	without	Morfessor	14.77
persian	26	1000	without	0-CRF	48.504
persian	26	1000	without	Seq2seq	57.408
persian	26	1000	without	3-CRF	61.852
persian	26	1000	without	1-CRF	61.852000000000004
persian	26	1000	without	4-CRF	62.132
persian	26	1000	without	2-CRF	62.296
persian	27	1000	without	Morfessor	13.858
persian	27	1000	without	0-CRF	51.654
persian	27	1000	without	Seq2seq	57.084
persian	27	1000	without	3-CRF	61.104
persian	27	1000	without	4-CRF	61.108000000000004
persian	27	1000	without	1-CRF	61.37
persian	27	1000	without	2-CRF	61.474
persian	28	1000	without	Morfessor	13.91
persian	28	1000	without	0-CRF	46.652
persian	28	1000	without	Seq2seq	54.302
persian	28	1000	without	1-CRF	60.268
persian	28	1000	without	2-CRF	60.318
persian	28	1000	without	3-CRF	60.342
persian	28	1000	without	4-CRF	60.688
persian	29	1000	without	Morfessor	14.566
persian	29	1000	without	0-CRF	48.988
persian	29	1000	without	Seq2seq	56.04
persian	29	1000	without	1-CRF	60.86
persian	29	1000	without	2-CRF	61.026
persian	29	1000	without	3-CRF	61.076
persian	29	1000	without	4-CRF	61.228
persian	30	1000	without	Morfessor	15.706
persian	30	1000	without	0-CRF	49.89
persian	30	1000	without	Seq2seq	55.304
persian	30	1000	without	2-CRF	60.282000000000004
persian	30	1000	without	3-CRF	60.3
persian	30	1000	without	4-CRF	60.398
persian	30	1000	without	1-CRF	60.674
persian	31	1000	without	Morfessor	15.104
persian	31	1000	without	0-CRF	50.8
persian	31	1000	without	Seq2seq	57.964
persian	31	1000	without	3-CRF	62.622
persian	31	1000	without	1-CRF	62.708
persian	31	1000	without	2-CRF	62.734
persian	31	1000	without	4-CRF	63.038000000000004
persian	32	1000	without	Morfessor	15.532
persian	32	1000	without	0-CRF	50.576
persian	32	1000	without	Seq2seq	57.598
persian	32	1000	without	3-CRF	61.156
persian	32	1000	without	4-CRF	61.182
persian	32	1000	without	2-CRF	61.394
persian	32	1000	without	1-CRF	61.554
persian	33	1000	without	Morfessor	15.438
persian	33	1000	without	0-CRF	48.63
persian	33	1000	without	Seq2seq	57.174
persian	33	1000	without	1-CRF	61.316
persian	33	1000	without	2-CRF	61.458
persian	33	1000	without	3-CRF	61.488
persian	33	1000	without	4-CRF	61.608000000000004
persian	34	1000	without	Morfessor	14.968
persian	34	1000	without	0-CRF	51.978
persian	34	1000	without	Seq2seq	59.706
persian	34	1000	without	3-CRF	62.488
persian	34	1000	without	4-CRF	62.938
persian	34	1000	without	2-CRF	63.646
persian	34	1000	without	1-CRF	63.802
persian	35	1000	without	Morfessor	14.752
persian	35	1000	without	0-CRF	49.568
persian	35	1000	without	Seq2seq	55.306
persian	35	1000	without	3-CRF	59.208
persian	35	1000	without	4-CRF	59.452
persian	35	1000	without	2-CRF	59.738
persian	35	1000	without	1-CRF	60.01
persian	36	1000	without	Morfessor	15.646
persian	36	1000	without	0-CRF	49.296
persian	36	1000	without	Seq2seq	56.292
persian	36	1000	without	4-CRF	61.478
persian	36	1000	without	3-CRF	61.83
persian	36	1000	without	2-CRF	61.94
persian	36	1000	without	1-CRF	61.958
persian	37	1000	without	Morfessor	13.804
persian	37	1000	without	0-CRF	50.480000000000004
persian	37	1000	without	Seq2seq	56.026
persian	37	1000	without	2-CRF	61.428
persian	37	1000	without	4-CRF	61.455999999999996
persian	37	1000	without	1-CRF	61.514
persian	37	1000	without	3-CRF	62.446
persian	38	1000	without	Morfessor	14.992
persian	38	1000	without	0-CRF	50.606
persian	38	1000	without	Seq2seq	58.92
persian	38	1000	without	2-CRF	61.426
persian	38	1000	without	3-CRF	61.774
persian	38	1000	without	1-CRF	61.818
persian	38	1000	without	4-CRF	62.136
persian	39	1000	without	Morfessor	15.526
persian	39	1000	without	0-CRF	49.675999999999995
persian	39	1000	without	Seq2seq	56.466
persian	39	1000	without	4-CRF	60.774
persian	39	1000	without	3-CRF	61.278
persian	39	1000	without	2-CRF	61.598
persian	39	1000	without	1-CRF	61.868
persian	40	1000	without	Morfessor	14.37
persian	40	1000	without	0-CRF	48.558
persian	40	1000	without	Seq2seq	55.574
persian	40	1000	without	4-CRF	60.794000000000004
persian	40	1000	without	2-CRF	61.104
persian	40	1000	without	1-CRF	61.160000000000004
persian	40	1000	without	3-CRF	61.18
persian	41	1000	without	Morfessor	13.638
persian	41	1000	without	0-CRF	49.626
persian	41	1000	without	Seq2seq	53.178
persian	41	1000	without	3-CRF	57.73
